uid,dim_x,dim_y,dim_z,spacing_x,spacing_y,spacing_z,n_voxels,fov_x_mm,fov_y_mm,fov_z_mm,dtype,isotropic
nkb4ehou,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
6qlz2rwg,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
waj1g1r1,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
dwwo8nbh,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
nal3gywi,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
ymenvg3k,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
k0vm59m6,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
mg87oi0e,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
0vgnxb5j,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
tb9xxayp,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
ntrfzwkx,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
xjve3dze,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
edhhjshz,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
kbrh7lay,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
64yfds0d,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
ji9kqdgb,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
k2l0d1b4,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
xgmpw5d3,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
go8jn42x,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
2ezc7fov,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
2ygnmby4,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
9e7eobjl,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
zy1uu9ym,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
szdximyn,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
4u9bxf44,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
5cri8bix,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
oiq2q4qe,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
rxdouadv,128,128,128,2.299999952316284,2.299999952316284,2.299999952316284,2097152,294.3999938964844,294.3999938964844,294.3999938964844,uint16,True
ei3zrrhf,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
4abufwbu,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
cjg8vuaz,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
xkdq95g3,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
v23gxj0m,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
qvindh4s,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
pfdrwb2s,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
erev361x,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
snbti22n,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
v01zderi,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
4k5ogz2u,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
eaxylnfx,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
j4pnjy1o,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
2rntjlmz,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
04x0qzfh,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
omtzzf8a,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
df7pchcb,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
n9wszv83,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
xphx2kbv,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
sigbiaf9,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
2movs0cd,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
k36m8jvh,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
7ujodck8,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
2853uy8u,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
118qqvae,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
cw9yil8s,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
a3idy3c7,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
rm6j8y6r,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
h05hhiwf,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
d7yxw1tb,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
rwr965r9,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
6khub2rt,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
soyg9zqy,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ahulwjti,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
qwnrhzn4,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
kgeuidji,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
pnf8f3gr,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
94sz2kuu,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
oyc3rwqm,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
mu7jae58,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
huxg2myr,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
06nkwfg3,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
mwu4cfil,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
kjxjq5nv,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
8oga0x7z,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
cgdc5tao,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
1cjfx5li,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
kwe4bx4l,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
r9tjq8zg,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
vwwusxlm,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
t2pnjka3,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
4mqa78ra,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
pkianouo,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
f0onjpi1,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
63yk03o4,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
gkwwjwga,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
btgdjz0i,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
frml29q2,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
l48c1cqg,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
433e1i1p,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
0bq1s9ry,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
llwb7sjw,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
h55hewlg,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
je2ab2rv,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ndfdw79w,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
cxz2ei92,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
12pgyme6,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
rpkzggm0,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
j36tcfkj,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
nawnga41,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
izxtnsrt,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
wlxdsc4e,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
5hrdu4xs,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
zjnvc7hr,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
6c2cu7on,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
z3jbck88,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
d0tgsiwg,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
0odwmqx5,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ggomf9pm,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
l9ln1p0v,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
uh17j8qo,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
09vs9kkh,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
4a3yjtu7,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
fbmenui3,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
do7002g3,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
yu6vk0uc,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
c1m3o55i,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
xva1nkbt,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
fshb0oqv,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
shkoecub,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ods1eeur,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
xhw0ic1l,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
7dypmlva,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
k9w9pfb3,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
hn14eb87,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
53ayeqah,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
thsjr0fz,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
auxbgk2w,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
bxanj4x5,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
a5xin9dl,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
5tgsq7ai,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
tmofmmwi,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
9s3w563b,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
tkf6xdn8,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
wwiif86l,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
thet25lz,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
se99f77l,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
u8el5015,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
oop767j2,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
dg1wjuii,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ymyrsvzn,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
4regb1aj,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
o091c795,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
rlqiob0n,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
lw0vs52s,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
q3b9so0u,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
swbkok3q,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
pwbsf3q0,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
e27zeoqg,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
vzhqjy62,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
zeeqnsn2,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
s8nn16ux,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
f5gzpl1q,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
weehwjq4,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ta5ivroc,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
vitwu3bf,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
xb4y4k7b,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
pgyvyv2g,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
qu7dknnc,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ptkezjss,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
zwd0w9ry,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
79kvls9m,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
euswrgvz,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
9aawe429,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
omuwahk2,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
lslaym0w,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
bglmy62x,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
rw6tm2o0,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
4k0lthy2,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
5m8kb9w4,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
uov51zlb,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
oriq8hke,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
226parsg,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
70s1f537,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ye0qzsa7,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
yvdqbsxl,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ul6lgjlp,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
efjawshm,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
lfzkicwm,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
peqydbpg,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
vv4zwl3z,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
yt91qe37,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
qqyzqii4,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
w6ozx25q,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
brmqg1ve,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
d32lx2to,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
owt9nm3v,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
2p2tixc7,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
urvqt3g8,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
cd31nrxd,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
356wafft,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ouhylu6k,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
7p9mda9o,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
ekntbz3m,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
55izolnn,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
txrgn74f,256,256,256,2.4600000381469727,2.4600000381469727,2.4600000381469727,16777216,629.760009765625,629.760009765625,629.760009765625,uint16,True
