uid,rot_deg,site
az5uh80q,3.8562036580344676,"(-217.9, -83.22, 3.895, 128)"
b0oih5cs,0.0,"(-11.55, -11.55, 2.3, 128)"
b1qx6gvw,0.44514534399621875,"(-244.12, -82.05, 3.895, 128)"
b2knftu2,0.5474698475555495,"(-243.6, -57.82, 3.895, 128)"
b34kuqaa,2.3725909928278552,"(-239.55, -58.15, 3.895, 128)"
b48wumh9,0.0,"(-314.02, -329.76, 2.46, 256)"
b5jfysyz,4.966921219785826,"(-303.4, -3.87, 3.895, 128)"
b6lbu9w3,0.0,"(-157.85, -170.32, 2.46, 130)"
b7p9jyqn,4.6122222392313645,"(-291.03, -26.68, 3.895, 128)"
ba5mf36b,7.1344554011796255,"(-288.12, -56.31, 3.895, 128)"
ba75uuzp,0.0,"(-92.36, 74.79, 1.455, 128)"
badlypgg,0.6413778939419499,"(-145.74, 21.59, 2.398, 128)"
bbxux1ox,0.0,"(-111.1, 93.81, 1.75, 128)"
bc2swsoz,0.0,"(-11.55, -11.55, 2.3, 128)"
bd2qe4pa,0.0,"(-11.55, -11.55, 2.3, 128)"
be3yqy5f,3.755440010666109,"(-215.14, -114.09, 3.895, 128)"
bekgv1bb,6.306755698239626,"(-314.47, 7.82, 3.895, 128)"
bfa37dl9,7.134016477606994,"(-278.47, -39.14, 3.895, 128)"
bfej2xg4,14.966588799668548,"(-423.28, 137.98, 3.895, 128)"
bfiy5pu5,6.097332545823781,"(-180.17, 63.12, 2.398, 128)"
bgl2mcxn,2.7119092054522196,"(-145.68, 27.93, 2.398, 128)"
bglmy62x,0.0,"(-315.43, -304.24, 2.46, 256)"
bhaiiwi0,14.547398593350922,"(-174.97, -126.99, 3.895, 128)"
bhgpbktm,0.0,"(-309.1, -329.76, 2.46, 256)"
bjcdiwzo,12.385996148675968,"(-201.97, 96.35, 2.398, 128)"
bkvblpxa,5.1960459330413515,"(-185.5, 57.45, 2.398, 128)"
bl4ce7pk,8.951530026712188,"(-306.03, 53.96, 3.895, 128)"
bmae38sr,0.0,"(-11.55, -11.55, 2.3, 128)"
bpg2r0to,0.0,"(-296.8, -344.52, 2.46, 256)"
brmqg1ve,0.0,"(-315.43, -309.16, 2.46, 256)"
brspj4ki,0.0,"(-314.02, -327.3, 2.46, 256)"
bs7587h9,0.0,"(-314.02, -327.3, 2.46, 256)"
bsepr1b2,0.0,"(-285.74, -274.24, 4.42, 128)"
bsvk3x8m,4.567671889706253,"(-183.32, 62.32, 2.398, 128)"
btgdjz0i,0.0,"(-315.43, -309.16, 2.46, 256)"
btr23qiu,3.4021540251527966,"(-213.51, -113.34, 3.895, 128)"
bugr6e7g,5.554126912610251,"(-283.54, -10.15, 3.895, 128)"
bv2j3t4h,0.0,"(-175.07, -178.8, 2.46, 144)"
bxanj4x5,0.0,"(-315.43, -309.16, 2.46, 256)"
by4ubzcz,0.0,"(-314.02, -322.38, 2.46, 256)"
bzgflig5,0.0,"(-314.02, -327.3, 2.46, 256)"
bzug0it2,0.0,"(-11.55, -11.55, 2.3, 128)"
c11ertj5,0.0,"(-190.31, -238.73, 2.46, 156)"
c1m3o55i,0.0,"(-315.43, -309.16, 2.46, 256)"
c1y5ayyo,0.5874717068311983,"(-239.51, -66.57, 3.895, 128)"
c2guwjp0,3.4305883518017546,"(-226.22, -86.44, 3.895, 128)"
c2keivli,43.1567077094514,"(182.2, -199.86, 2.398, 128)"
c2rh2xk2,4.603225711713183,"(-215.11, -111.58, 3.895, 128)"
c37rln36,4.166175719071374,"(-225.49, -89.05, 3.895, 128)"
c50b8y5d,2.5335785570487412,"(-278.12, -44.12, 3.895, 128)"
c5rqnsvs,5.656735330020112,"(-209.12, -102.9, 3.895, 128)"
c76ub7l8,0.0,"(-11.55, -11.55, 2.3, 128)"
c7jvlcg1,0.0,"(-316.48, -324.84, 2.46, 256)"
c8nog85d,23.699251286742,"(-503.15, 203.63, 3.895, 128)"
c9h42m44,0.0,"(-11.55, -11.55, 2.3, 128)"
cagrp2u4,0.0,"(-11.55, -11.55, 2.3, 128)"
ccprhvlz,0.0,"(-101.95, 100.73, 1.605, 128)"
cd31nrxd,0.0,"(-315.43, -309.16, 2.46, 256)"
cd5glqj5,0.0,"(-11.55, -11.55, 2.3, 128)"
cdyk0x65,0.0,"(-105.0, 131.86, 1.654, 128)"
cgdc5tao,0.0,"(-317.89, -314.08, 2.46, 256)"
cho3xjvo,10.998214150750849,"(-110.43, -166.47, 3.895, 128)"
cj4t0sek,0.0,"(-103.69, 50.75, 1.633, 128)"
cjg8vuaz,0.0,"(-315.43, -306.7, 2.46, 256)"
cjwtl9tq,0.44514534399621875,"(-244.12, -68.74, 3.895, 128)"
cof3138i,0.0,"(-323.86, -324.84, 2.46, 256)"
cpprcjiw,0.0,"(-11.55, -11.55, 2.3, 128)"
cpsiln3o,0.0,"(-316.48, -327.3, 2.46, 256)"
cpweijmm,0.5874717068311983,"(-239.53, -87.8, 3.895, 128)"
cqxcs1xs,4.603225711713183,"(-215.98, -98.29, 3.895, 128)"
cslqc3c5,0.0,"(-92.8, 90.02, 1.461, 128)"
ctwjlsh3,0.0,"(-11.55, -11.55, 2.3, 128)"
cua09pci,6.284824396319604,"(-226.54, -96.55, 3.895, 128)"
cv1ltwbj,12.959178879209151,"(-189.78, 58.11, 2.398, 128)"
cw2lbm2q,0.0,"(-315.43, -306.7, 2.46, 256)"
cw9yil8s,0.0,"(-315.43, -309.16, 2.46, 256)"
cwbfuk9e,0.44514534399621875,"(-244.12, -84.44, 3.895, 128)"
cxz2ei92,0.0,"(-317.89, -309.16, 2.46, 256)"
d05jh2mk,4.122434465585101,"(-143.43, 33.27, 2.398, 128)"
d0tgsiwg,0.0,"(-317.89, -309.16, 2.46, 256)"
d14ve92m,0.44514534399621875,"(-244.12, -71.74, 3.895, 128)"
d2ff5l6b,4.79000929097867,"(-377.51, -232.46, 2.46, 256)"
d2sw24wj,11.033819548154858,"(-199.93, 50.54, 2.398, 128)"
d32lx2to,0.0,"(-315.43, -306.7, 2.46, 256)"
d3irvxd2,0.0,"(-314.02, -334.68, 2.46, 256)"
d44k1j6f,0.0,"(-87.14, 85.56, 1.372, 128)"
d7x48wze,0.0,"(-312.97, -314.08, 2.46, 256)"
d7yxw1tb,0.0,"(-317.89, -309.16, 2.46, 256)"
d84u89yj,0.44514534399621875,"(-244.12, -59.54, 3.895, 128)"
d8clw3jg,3.208055448126738,"(-126.05, 5.87, 2.398, 128)"
d8ur6tia,0.0,"(-301.72, -342.06, 2.46, 256)"
d9er94te,0.0,"(-314.02, -322.38, 2.46, 256)"
dbdw2pcn,0.0,"(-175.55, -188.5, 2.46, 144)"
de1e1630,0.0,"(-318.94, -324.84, 2.46, 256)"
df7fr91i,0.0,"(-315.43, -306.7, 2.46, 256)"
df7pchcb,0.0,"(-315.43, -304.24, 2.46, 256)"
dfovd79c,6.52054234108881,"(-328.4, 13.8, 3.895, 128)"
dg1wjuii,0.0,"(-315.43, -306.7, 2.46, 256)"
dhgzz0jk,0.0,"(-11.55, -11.55, 2.3, 128)"
dhvs41lq,13.138476610548013,"(-120.32, 15.82, 2.398, 128)"
dhylurtp,0.44514534399621875,"(-244.12, -77.64, 3.895, 128)"
dihsa7he,0.0,"(-11.55, -11.55, 2.3, 128)"
diu1jtka,0.0,"(-318.94, -324.84, 2.46, 256)"
dkejp5k7,0.0,"(-311.56, -329.76, 2.46, 256)"
dkvuff12,0.0,"(-315.74, -323.49, 2.46, 256)"
dl7fkndg,8.276302356031865,"(-161.07, 36.72, 2.398, 128)"
dn1mxf1p,3.5030243028199686,"(-200.26, -108.62, 3.895, 128)"
do0d3fvn,11.10831984284043,"(-164.13, 40.6, 2.398, 128)"
do7002g3,0.0,"(-312.97, -306.7, 2.46, 256)"
dpdxujjc,7.33751498575831,"(-239.6, -102.45, 3.895, 128)"
dtbh55rb,0.0,"(-11.55, -11.55, 2.3, 128)"
dvlnknd6,0.0,"(-11.55, -11.55, 2.3, 128)"
dwwo8nbh,0.0,"(-11.55, -11.55, 2.3, 128)"
dyms1mwn,6.1809291503035935,"(-293.45, -30.47, 3.895, 128)"
dyt9moge,0.44514534399621875,"(-244.12, -79.45, 3.895, 128)"
dzr1yxr2,0.44514534399621875,"(-244.12, -67.94, 3.895, 128)"
e088o98b,0.0,"(-11.55, -11.55, 2.3, 128)"
e0qc96mj,0.0,"(-311.56, -327.3, 2.46, 256)"
e13n3bzt,0.0,"(-11.55, -11.55, 2.3, 128)"
e1xtar0k,0.0,"(-316.48, -324.84, 2.46, 256)"
e27zeoqg,0.0,"(-315.43, -311.62, 2.46, 256)"
e2gjr81b,0.5874717068311983,"(-239.51, -82.97, 3.895, 128)"
e49ite92,0.0,"(-316.48, -327.3, 2.46, 256)"
e54ukigd,0.0,"(-197.21, -259.04, 2.46, 162)"
e63lbqgu,0.0,"(-11.55, -11.55, 2.3, 128)"
e64skbcb,8.246155784415405,"(-340.16, 27.61, 3.895, 128)"
e6zvlhyl,10.335793440512916,"(-145.1, -170.87, 3.895, 128)"
e9i0hn3f,4.79000929097867,"(-389.54, -256.77, 2.46, 256)"
e9qdi3g1,0.0,"(-209.85, -49.85, 3.305, 128)"
e9vifttd,0.44514534399621875,"(-244.12, -80.14, 3.895, 128)"
eal2w37d,0.0,"(-93.24, 54.23, 1.468, 128)"
eavedhr3,10.936227869998167,"(-202.14, 101.21, 2.398, 128)"
eaxylnfx,0.0,"(-317.89, -311.62, 2.46, 256)"
ecjtr0m6,0.0,"(-314.02, -322.38, 2.46, 256)"
ed8u8noz,0.7362266640604821,"(-201.65, -54.21, 3.296, 128)"
edbcy8ny,7.662551306486584,"(-315.27, -5.4, 3.895, 128)"
edhhjshz,0.0,"(-11.55, -11.55, 2.3, 128)"
ef828xg8,0.0,"(-11.55, -11.55, 2.3, 128)"
efj31ego,0.0,"(-314.02, -310.08, 2.46, 256)"
efjawshm,0.0,"(-315.43, -304.24, 2.46, 256)"
efqjg02u,0.0,"(-93.24, 93.67, 1.468, 128)"
eghpmxpk,0.0,"(-301.17, -355.15, 2.46, 256)"
egi3qupx,2.0210772240950643,"(-242.12, -66.04, 3.895, 128)"
egry58vr,5.533001780713933,"(-263.88, -50.67, 3.895, 128)"
ehe2atn2,0.0,"(-111.53, 68.81, 1.756, 128)"
ehlh07jr,9.469319960100213,"(-223.04, 93.22, 2.398, 128)"
ehvdo9kh,6.7560757083830865,"(-312.33, 18.65, 3.895, 128)"
ehwhg0u4,4.938520448954688,"(-189.43, 74.05, 2.398, 128)"
ei3zrrhf,0.0,"(-315.43, -306.7, 2.46, 256)"
ej31gymd,0.0,"(-11.55, -11.55, 2.3, 128)"
ejklcp9u,0.0,"(-316.48, -322.38, 2.46, 256)"
ek3zezqa,0.0,"(-93.24, 73.27, 1.468, 128)"
ek4aegvf,0.0,"(-317.89, -309.16, 2.46, 256)"
ekntbz3m,0.0,"(-315.43, -309.16, 2.46, 256)"
el8mwob4,10.570445825356785,"(-147.54, -4.73, 2.398, 128)"
elrqvslw,0.0,"(-93.24, 131.81, 1.468, 128)"
emc20lsj,0.0,"(-311.56, -329.76, 2.46, 256)"
emdmz5rg,10.221360085962793,"(-107.97, -36.25, 2.398, 128)"
en7yjf30,0.0,"(-314.02, -324.84, 2.46, 256)"
epl7zqpp,2.487654555193788,"(-169.51, 36.23, 2.398, 128)"
eq8dh9pt,10.32254325086931,"(-161.93, 54.37, 2.398, 128)"
eqe5158o,5.112747887449938,"(-153.97, 12.12, 2.398, 128)"
erev361x,0.0,"(-315.43, -306.7, 2.46, 256)"
es5cs9ui,0.0,"(-157.85, -161.3, 2.46, 130)"
etk5lp9c,0.0,"(-314.02, -351.9, 2.46, 256)"
eu6zu1to,4.79000929097867,"(-421.61, -236.62, 2.46, 256)"
eubfn9kr,4.106781520348154,"(-233.96, -64.98, 3.895, 128)"
euc1hh5l,0.44514534399621875,"(-244.12, -77.94, 3.895, 128)"
euswrgvz,0.0,"(-315.43, -309.16, 2.46, 256)"
ev4dh9ug,0.0,"(-311.56, -329.76, 2.46, 256)"
ew25x1fv,0.0,"(-162.77, -166.44, 2.46, 134)"
f0onjpi1,0.0,"(-315.43, -311.62, 2.46, 256)"
f10oo1pv,0.0,"(-306.64, -329.76, 2.46, 256)"
f1hx6zdc,0.0,"(-320.35, -309.16, 2.46, 256)"
f309hsuw,0.0,"(-309.1, -327.3, 2.46, 256)"
f4ln5rgs,0.0,"(-318.94, -327.3, 2.46, 256)"
f5gzpl1q,0.0,"(-317.89, -304.24, 2.46, 256)"
f6a4fejg,0.44514534399621875,"(-244.12, -86.44, 3.895, 128)"
f8krd5eq,0.44514534399621875,"(-244.12, -85.64, 3.895, 128)"
f8wxkk2a,10.22413816507794,"(-175.37, 56.23, 2.398, 128)"
f90km3tz,0.0,"(-93.24, 80.2, 1.468, 128)"
fa39e3nw,0.0,"(-11.55, -11.55, 2.3, 128)"
fbmenui3,0.0,"(-317.89, -311.62, 2.46, 256)"
fc1xx6cw,3.977978963400911,"(-243.82, -68.18, 3.895, 128)"
fdd7r193,9.682379239076438,"(-140.24, 10.84, 2.398, 128)"
fdxk31wb,0.0,"(-209.85, -73.95, 3.305, 128)"
fezac2ex,0.0,"(-221.63, -233.23, 3.591, 128)"
fflncc2a,0.0,"(-152.93, -156.53, 2.46, 126)"
fflzm764,0.0,"(-135.2, 58.5, 2.129, 128)"
ffz8q4vh,5.755504738909317,"(-279.67, -45.49, 3.895, 128)"
fieecy2c,6.261383887597521,"(-317.38, -2.99, 3.895, 128)"
fknwbhkv,4.79000929097867,"(-392.65, -257.95, 2.46, 256)"
fl0ukeyz,0.44514534399621875,"(-244.12, -71.84, 3.895, 128)"
flsehuds,0.0,"(-11.55, -11.55, 2.3, 128)"
flul1rsr,0.0,"(-107.18, 88.94, 1.688, 128)"
flwdr3vw,5.722145549677363,"(-301.18, 13.62, 3.895, 128)"
fnkomv2x,0.0,"(-101.08, 59.39, 1.592, 128)"
fnm88ua3,2.0297024505707233,"(-142.12, 11.98, 2.398, 128)"
focnqdqx,3.1382675572117096,"(-150.82, 22.19, 2.398, 128)"
foy4dd1v,0.0,"(-11.55, -11.55, 2.3, 128)"
fqxlbvn7,5.493420016097282,"(-181.34, 67.88, 2.398, 128)"
frml29q2,0.0,"(-315.43, -309.16, 2.46, 256)"
fs6hn95s,1.8291453143728376,"(-135.93, 3.43, 2.398, 128)"
fshb0oqv,0.0,"(-315.43, -309.16, 2.46, 256)"
ft07x5ic,2.1686301043045906,"(-149.17, 11.99, 2.398, 128)"
ftlo4qdb,4.925652203785303,"(-304.54, -17.47, 3.895, 128)"
fwdc112h,7.125993897853539,"(-214.65, -119.9, 3.895, 128)"
fwg895na,0.8147951773276845,"(-199.24, -26.74, 3.296, 128)"
fxhkc856,0.0,"(-11.55, -11.55, 2.3, 128)"
g06xr3ur,9.672356612771452,"(-145.55, 31.53, 2.398, 128)"
g0fn9xuy,0.0,"(-185.39, -234.32, 2.46, 152)"
g2qzw3c1,0.0,"(-105.0, 76.17, 1.654, 128)"
g585i87x,8.66713573029933,"(-339.91, 15.95, 3.895, 128)"
g5rifwr0,0.0,"(-314.02, -312.54, 2.46, 256)"
g6a8mlik,0.0,"(-304.18, -329.76, 2.46, 256)"
g7f9fzja,0.0,"(-285.74, -274.24, 4.42, 128)"
g7nfdinu,0.0,"(-209.85, -48.09, 3.305, 128)"
g84d4r9v,9.349832219210434,"(-138.66, -187.74, 3.895, 128)"
gbmxikvr,2.487654555193788,"(-169.51, 35.83, 2.398, 128)"
gc5wi6fq,0.5474698475555495,"(-243.6, -96.52, 3.895, 128)"
gd1t53yk,3.164248230992131,"(-215.86, -105.57, 3.895, 128)"
ge9ny3mu,0.0,"(-170.15, -207.46, 2.46, 140)"
gfliji18,0.0,"(-11.55, -11.55, 2.3, 128)"
gfvnnvbz,0.0,"(-318.94, -322.38, 2.46, 256)"
gg0v5dta,7.686970501986968,"(-214.31, -107.32, 3.895, 128)"
ggo9dvws,0.0,"(-177.53, -207.19, 2.46, 146)"
ggomf9pm,0.0,"(-315.43, -309.16, 2.46, 256)"
ggxp5cit,0.8443489183065792,"(-199.03, -77.43, 3.296, 128)"
ggy5kov1,5.703572637507254,"(-174.18, 45.89, 2.398, 128)"
ghdiluvn,0.0,"(-221.63, -233.23, 3.591, 128)"
ghm56vu6,0.8147951773276845,"(-199.34, -62.38, 3.296, 128)"
gk6t9dhs,9.450500732408749,"(-189.54, -137.13, 3.895, 128)"
gkwwjwga,0.0,"(-317.89, -306.7, 2.46, 256)"
gkzjrumx,0.0,"(-311.56, -327.3, 2.46, 256)"
glh62c9t,0.0,"(-11.55, -11.55, 2.3, 128)"
gmd478mf,6.796797737151099,"(-313.49, 17.52, 3.895, 128)"
gnzs43c5,0.0,"(-93.24, 93.67, 1.468, 128)"
go8jn42x,0.0,"(-11.55, -11.55, 2.3, 128)"
gok01tnz,0.0,"(-317.89, -331.3, 2.46, 256)"
gom6736z,0.7362266640604821,"(-201.68, -55.01, 3.296, 128)"
gpcivi05,10.542964564900778,"(-63.93, -64.39, 2.398, 128)"
gqpq8r4h,4.79000929097867,"(-389.15, -240.87, 2.46, 256)"
gses6m03,0.0,"(-97.16, 85.76, 1.53, 128)"
gss8k5ij,0.0,"(-316.48, -312.54, 2.46, 256)"
gstqmgvu,0.0,"(-312.97, -306.7, 2.46, 256)"
gublmntf,3.3572615441565787,"(-239.58, -61.54, 3.895, 128)"
gv0e38da,0.44514534399621875,"(-244.19, -70.02, 3.895, 128)"
gv3z6bz8,0.0,"(-11.55, -11.55, 2.3, 128)"
gv812hnc,0.0,"(-312.61, -326.26, 2.46, 256)"
gxl9ysu5,0.0,"(-314.02, -322.38, 2.46, 256)"
gyspengw,0.0,"(-11.55, -11.55, 2.3, 128)"
gzr7txcb,0.0,"(-11.55, -11.55, 2.3, 128)"
h05hhiwf,0.0,"(-308.05, -350.98, 2.46, 256)"
h1xjg2y8,6.19155677620425,"(-212.62, -94.68, 3.895, 128)"
h2m5zja8,0.44514534399621875,"(-244.12, -74.44, 3.895, 128)"
h33hw8d0,0.0,"(-148.01, -151.79, 2.46, 122)"
h3wqa1vr,0.0,"(-314.02, -329.76, 2.46, 256)"
h55hewlg,0.0,"(-317.89, -309.16, 2.46, 256)"
h61iaoim,0.0,"(-11.55, -11.55, 2.3, 128)"
h62myz9v,0.5874717068311983,"(-239.53, -71.68, 3.895, 128)"
h7u0s3kd,0.0,"(-311.56, -322.38, 2.46, 256)"
hc8cah3g,18.76863760591909,"(-49.12, -53.35, 2.398, 128)"
hdcv4bkt,4.476579361575425,"(-185.1, 52.66, 2.398, 128)"
hdczp0nw,0.0,"(-155.39, -159.18, 2.46, 128)"
hdiy4nrm,4.79000929097867,"(-389.98, -230.85, 2.46, 256)"
hg5zmtga,4.499612915501073,"(-187.04, -111.14, 3.895, 128)"
hie9ede1,0.6080793207443282,"(-252.52, -19.06, 3.895, 128)"
hkbm00e9,2.5335785570487412,"(-278.15, -25.07, 3.895, 128)"
hl88kzru,0.0,"(-11.55, -11.55, 2.3, 128)"
hn14eb87,0.0,"(-312.97, -304.24, 2.46, 256)"
hr07n8vo,6.680646123731946,"(-274.7, -18.25, 3.895, 128)"
hruu5e51,0.0,"(-311.56, -324.84, 2.46, 256)"
hsao2qwk,0.0,"(-221.63, -233.23, 3.591, 128)"
hsg04ajm,0.0,"(-314.02, -327.3, 2.46, 256)"
ht2xz52o,14.002674998323608,"(-414.52, 110.81, 3.895, 128)"
htfnsgpy,0.0,"(-209.85, -51.6, 3.305, 128)"
hu97ng0a,4.79000929097867,"(-394.07, -240.91, 2.46, 256)"
hukwqvr1,0.0,"(-11.55, -11.55, 2.3, 128)"
huxg2myr,0.0,"(-315.43, -306.7, 2.46, 256)"
hv3a3zmf,0.0,"(-180.47, -237.57, 2.46, 148)"
hwtek17m,0.0,"(-311.56, -324.84, 2.46, 256)"
hxa7hy7a,0.7362266640604821,"(-201.71, -61.73, 3.296, 128)"
hz72kxsj,0.0,"(-306.64, -332.22, 2.46, 256)"
i1nq0ei0,4.79000929097867,"(-370.58, -256.16, 2.46, 256)"
i26lh07b,0.0,"(-314.02, -324.84, 2.46, 256)"
i2ooq42n,0.5874717068311983,"(-239.56, -58.05, 3.895, 128)"
i33993n4,0.7362266640604821,"(-201.67, -36.9, 3.296, 128)"
i3pj7k99,0.0,"(-255.0, -255.0, 2.0, 128)"
i9g5dzx5,0.0,"(-11.55, -11.55, 2.3, 128)"
i9nb74x2,0.0,"(-89.75, 70.11, 1.413, 128)"
iaakytt3,0.0,"(-11.55, -11.55, 2.3, 128)"
iaw4otuo,0.0,"(-314.02, -327.3, 2.46, 256)"
ibu4fmpk,0.0,"(-11.55, -11.55, 2.3, 128)"
ie3lvo0i,6.4601237198074815,"(-281.7, 11.5, 3.895, 128)"
ijkcu5x0,12.203801524335073,"(-210.05, 95.7, 2.398, 128)"
ilcg6far,8.405528406986207,"(-178.08, 59.27, 2.398, 128)"
imj70e3p,0.0,"(-11.55, -11.55, 2.3, 128)"
in3oeuvt,0.0,"(-11.55, -11.55, 2.3, 128)"
in9rg4xv,0.0,"(-157.85, -161.31, 2.46, 130)"
inuxl39d,0.0,"(-314.02, -324.84, 2.46, 256)"
irjutfvj,0.0,"(-221.63, -233.23, 3.591, 128)"
isetuk1o,10.736943039747288,"(-180.89, 71.21, 2.398, 128)"
isutp04s,0.0,"(-314.02, -327.3, 2.46, 256)"
ivh6t1nt,0.0,"(-11.55, -11.55, 2.3, 128)"
ivxan25w,17.515357594162737,"(-453.51, 168.5, 3.895, 128)"
ix1cnaq2,0.0,"(-189.83, -209.57, 2.46, 156)"
ixzareiy,0.0,"(-11.55, -11.55, 2.3, 128)"
izxtnsrt,0.0,"(-312.97, -309.16, 2.46, 256)"
izzqy72w,0.44514534399621875,"(-244.12, -76.54, 3.895, 128)"
j2h1tlom,0.0,"(-309.1, -332.22, 2.46, 256)"
j35yrg29,0.0,"(-314.02, -332.22, 2.46, 256)"
j36tcfkj,0.0,"(-315.43, -306.7, 2.46, 256)"
j3muurmy,0.0,"(-11.55, -11.55, 2.3, 128)"
j49itn7s,0.49649915254589755,"(-243.45, -82.62, 3.895, 128)"
j4pnjy1o,0.0,"(-312.97, -306.7, 2.46, 256)"
j5ewfwbe,0.0,"(-311.56, -324.84, 2.46, 256)"
j6ac4jrc,0.0,"(-157.85, -161.34, 2.46, 130)"
j6vv8suo,4.52418553274822,"(-303.47, 23.97, 3.895, 128)"
j7dpfssb,20.88229864029178,"(-134.17, 56.29, 2.398, 128)"
j7q4kfmm,0.0,"(-314.02, -312.3, 2.46, 256)"
j84rx6pr,0.5874717068311983,"(-239.53, -55.08, 3.895, 128)"
j9hvchrm,12.89813821937382,"(-196.31, 95.22, 2.398, 128)"
jcns6g29,0.0,"(-11.55, -11.55, 2.3, 128)"
jcy127h6,10.944033200852633,"(-360.8, 71.95, 3.895, 128)"
jd2v1l1v,0.0,"(-314.02, -329.76, 2.46, 256)"
jd3ih66w,3.120184257850246,"(-235.27, -67.93, 3.895, 128)"
jdcz1oa3,0.0,"(-316.48, -310.08, 2.46, 256)"
jdn8ezp7,3.5275544878612877,"(-290.84, -15.99, 3.895, 128)"
jdx0pkov,8.501984423715097,"(-160.52, 18.71, 2.398, 128)"
je2ab2rv,0.0,"(-310.51, -319.0, 2.46, 256)"
jedgfjdl,4.51757285432877,"(-216.33, -99.42, 3.895, 128)"
jegqtoam,0.0,"(-11.55, -11.55, 2.3, 128)"
jeqa2o4m,0.0,"(-314.02, -329.76, 2.46, 256)"
jeyn9382,0.0,"(-108.92, 73.65, 1.715, 128)"
jgzlma5u,0.0,"(-103.26, 53.11, 1.626, 128)"
ji9kqdgb,0.0,"(-11.55, -11.55, 2.3, 128)"
jidknwi5,0.0,"(-93.24, 107.72, 1.468, 128)"
jja26yfp,0.44514534399621875,"(-244.12, -91.04, 3.895, 128)"
jjy4mzvm,0.0,"(-294.34, -346.98, 2.46, 256)"
jks4i2nr,0.0,"(-314.02, -322.38, 2.46, 256)"
jl6l91f4,3.3572615441565787,"(-241.08, -82.56, 3.895, 128)"
jmk4x1fd,0.6413778939419499,"(-145.74, 11.79, 2.398, 128)"
joqw5dsk,0.0,"(-11.55, -11.55, 2.3, 128)"
jpx16f1k,0.0,"(-199.67, -245.64, 2.46, 164)"
jq7w7jp6,0.0,"(-315.43, -301.78, 2.46, 256)"
jtgq01te,0.0,"(-11.55, -11.55, 2.3, 128)"
juis2gy9,10.049590918992477,"(-120.94, -165.14, 3.895, 128)"
juy0bvr6,0.44514534399621875,"(-244.12, -73.34, 3.895, 128)"
jwtektsg,0.0,"(-153.36, 104.44, 2.415, 128)"
jwv2qnrm,0.0,"(-289.42, -322.38, 2.46, 256)"
jxepq85j,0.0,"(-207.53, -261.06, 2.46, 170)"
jz09owgm,4.79000929097867,"(-392.02, -252.31, 2.46, 256)"
jz6us7rp,0.0,"(-312.97, -314.08, 2.46, 256)"
jzm3618l,0.0,"(-316.48, -322.38, 2.46, 256)"
jzv9nou3,8.077473270395867,"(-180.29, -101.45, 3.895, 128)"
k0axycel,0.0,"(-11.55, -11.55, 2.3, 128)"
k0vm59m6,0.0,"(-11.55, -11.55, 2.3, 128)"
k1pbcd6f,0.0,"(-189.83, -193.63, 2.46, 156)"
k2l0d1b4,0.0,"(-11.55, -11.55, 2.3, 128)"
k2vmwwyz,0.44514534399621875,"(-244.12, -76.54, 3.895, 128)"
k30lvylk,0.0,"(-11.55, -11.55, 2.3, 128)"
k36m8jvh,0.0,"(-315.43, -309.16, 2.46, 256)"
k3ny9v20,0.0,"(-93.24, 87.37, 1.468, 128)"
k3tgmalw,0.0,"(-311.56, -330.13, 2.46, 256)"
k5j42oi6,5.881550842860817,"(-169.12, 27.3, 2.398, 128)"
k63rvwoz,0.0,"(-209.85, -42.08, 3.305, 128)"
k7orfqla,10.51740703529664,"(-377.11, 94.37, 3.895, 128)"
k83tqll8,0.44514534399621875,"(-244.12, -59.04, 3.895, 128)"
k8hup3ft,0.0,"(-177.53, -239.07, 2.46, 146)"
k9tr74qg,0.0,"(-107.61, 73.72, 1.695, 128)"
k9w9pfb3,0.0,"(-317.89, -311.62, 2.46, 256)"
kbp2qd6v,0.0,"(-93.24, 73.97, 1.468, 128)"
kbrh7lay,0.0,"(-11.55, -11.55, 2.3, 128)"
kdc9x5jz,0.0,"(-11.55, -11.55, 2.3, 128)"
kdgigatj,0.44514534399621875,"(-244.12, -81.54, 3.895, 128)"
kdts1fb2,1.5473825316630474,"(-265.36, -13.06, 3.895, 128)"
kduwtn5p,9.363817400102448,"(-167.63, 57.76, 2.398, 128)"
keh5sw22,0.0,"(-11.55, -11.55, 2.3, 128)"
kern6yjm,0.0,"(-306.64, -332.22, 2.46, 256)"
kgeuidji,0.0,"(-315.43, -306.7, 2.46, 256)"
kgmih6mv,3.3572615441565787,"(-239.53, -52.31, 3.895, 128)"
kh5840ac,0.0,"(-314.02, -324.84, 2.46, 256)"
khf33guw,2.487654555193788,"(-169.51, 36.43, 2.398, 128)"
ki3x7995,9.638873366407214,"(-180.92, -137.94, 3.895, 128)"
kjxjq5nv,0.0,"(-312.97, -306.7, 2.46, 256)"
kkhzlm72,0.0,"(-93.24, 66.37, 1.468, 128)"
kkv9rftm,0.49649915254589755,"(-243.45, -81.92, 3.895, 128)"
kkzmpjrh,0.0,"(-100.21, 74.22, 1.578, 128)"
kmalq5u6,4.020659418741253,"(-266.45, -59.68, 3.895, 128)"
knl2luhh,0.0,"(-314.02, -317.46, 2.46, 256)"
koefukpv,16.789877009930706,"(-97.97, -207.28, 3.895, 128)"
kpk7yswn,0.0,"(-318.94, -319.92, 2.46, 256)"
